"id","region","price","type","sqfeet","beds","baths","cats_allowed","dogs_allowed","smoking_allowed","wheelchair_access","electric_vehicle_charge","comes_furnished","laundry_options","parking_options","description","lat","long","state"
7043402531,"jackson",835,"apartment",1086,2,2,0,0,1,0,0,0,"","","Bristol Park Apartments 791 County Line Rd., Jackson, MS, 39213Call Now -  show contact info  x 17OR Text 17 to  show contact info  to contact our leasing team.Interested In This Unit? Use this link for more details:http://wwwbeztakcom.gotoapt.com/91763t Welcome Home to Bristol Park This is a 2 Bedroom, 2 Bath, approximately 1086 Sq. Ft.  Designed with comfort and convenience in mind, Bristol Park features amenities that make you feel at home. With features like professional on-site management and 24-hour emergency maintenance, you can take advantage of all we have to offer! Enjoy the community picnic area or spend some quality time with the kids at the playground. Visit today and see why everyoneâs excited to call Bristol Park Apartments home!  Pet Policy:Dogs and Cats Allowed Office Hours:Monday-Friday:8:30AM-5:30PMEqual Housing Opportunity kx2zHgv2bi",32.4034,-90.2436,"ms"
7038097130,"hawaii",3300,"house",1516,3,2,0,0,0,0,0,0,"laundry on site","carport","Ali'i Shores Single Family Home with pool. 3 bedrooms / 2 bathrooms / 2 parking in carport, one-story. Partly Furnished.  Includes full sized washer/dryer, disposal, refrigerator, electric stove/oven, microwave, window and split A/C's, fenced landscaped yard, patio, and storage shed near pool.    Other Items include solar water heater, blinds, carpet, ceramic tile, and parquet/wood flooring, pool fence and security alarm system. Near bus line, shopping center, and restaurants. One block away from Windward Mall.  Utilities include Yard and pool service. No pets!  Call Cornerstone Properties LLC (RB-20789) at  show contact info  to inquire.  For information and applications visit www.Cornerstonehawaii.com  Applications are $25.00 per adult 18+ years old â Non-Refundable.   CODE:  1019AZA  Please 'Like' and follow us on our Facebook page.  http://www.facebook.com/CornerstonePropertiesLLC",21.4225,-157.792,"hi"
7026734043,"watertown",1200,"townhouse",1640,4,2.5,1,1,1,0,0,0,"w/d hookups","attached garage","Why is our community the best of the best you may ask? Check out our amenities to fall in love with....1st month free and all utilities included for only $1200! This gorgeous four bedroom two and a half bathroom apartment is located in Evans Mills, New York. This family-friendly neighborhood is centrally located near shopping, dining and the main gate to Fort Drum.   Apartment Features:  â¢	Bedrooms: 4 â¢	Bathrooms: 2.5 â¢	Rent: $1200 â¢	Deposit: $500 â¢	Square Footage: 1640 â¢	Pets Allowed: Yes, No breed or size restriction!  â¢	Pet Deposit: $450 Nonrefundable (covers up to two pets)  â¢	Pet Rent: $20 per month per pet â¢	Lease Term: 1 year â¢	Utilities included: Heat, Electricity, Water/Sewer, Weekly Trash Removal, Cable, Lawn Care/Snow Removal    Apartment Amenities:   â¢	Attached Garage â¢	Close to the main gate of Fort Drum â¢	Lots of Closet Space â¢	Open Floor Plan â¢	Tennis Court â¢	Basketball Courts â¢	Over a dozen playgrounds â¢	Patio   Appliances:  â¢	Electric stove â¢	Energy Efficient refrigerators â¢	Garbage Disposal â¢	Dish Washer â¢	Washer/Dryer hook up (Electric Dryer) â¢	Natural gas hot water heater â¢	Natural gas furnace   Contact Jewels and Melissa at our office now!  show contact info   or email us at lerayheights @ dimarcogroup.com Monday - Friday, 8:30 am - 5:00 pm theheights.baldwinrealestatecorp.com",44.0561,-75.8438,"ny"
7016009789,"topeka",850,"apartment",1160,3,2,1,1,1,0,1,0,"laundry in bldg","off-street parking","Whispering Pines - A place to call home! Bed: 3 / Bath: 2  Sq. Footage: 1160 sq ft Rent: $850/month Move In Special: 1st Month's rent free and application fee is waived if you bring in 3 canned goods donations! The best of everything Topeka has to offer is within three to fifteen minutes of Whispering Pines, including shopping and dining areas, medical and recreational centers and major employers. Easy access to thoroughfares and freeways brings the entire city within easy reach, and four lakes offering camping, fishing, boating, and water sports are just thirty minutes away. At Whispering Pines, you will enjoy a lifestyle that's endless in its possibilities, and a warm, friendly atmosphere will welcome you home every day. 5820 SW Candletree Dr Topeka, KS 66614  Our Apartment Homes Feature:   -- Dining Room-- Range/Oven-- Dishwasher-- Ceiling Fans-- Framed Mirrors-- Balcony/Patio-- Cable Ready-- Fireplace-- Built-In Bookshelves Our Residents Enjoy:  -- Conference Room-- Picnic Area-- Grill-- Pet-Friendly-- Multi-Use Room-- 24 Hour Availability-- Desirable Topeka Location-- Laundry Facilities-- Public Transportation-- Property Manager On-site-- Maintenance On-site-- 437 School District-- Completely Renovated Pets: Dogs and Cats Allowed: We welcome 2 pets per apartment home. There is a $200 non-refundable fee for each pet. Pet rent is $25 per month per pet. For more information, please call our leasing office.  Fish, Small Caged Animals and Reptiles. Weight Restrictions Apply. Breed Restrictions Apply.  Contact info:  show contact info      EQUAL HOUSING OPPORTUNITY",39.0237,-95.7558,"ks"
7048619458,"chicago",2895,"apartment",1200,2,2,1,1,1,0,0,0,"w/d in unit","off-street parking","Wicker Park- Amazing New Construction-2 Bedroom/2 Bath- Modern Interior               Property Address  1515 W. Haddon | 409 | Chicago, IL 60642     Available: Now    Offered By  Wicker Park Apartments | (773) 840-8422       Description        Available for Immediate Occupancy  Wicker Park- Amazing New Construction LEED Certified- Soft Loft- Modern Interior, 10' Ceilings, Radiant Terrazzo Flooring, In-Unit Laundry, Bike Storage, DirecTV & Super Fast Internet Included, 1 Minute walk to the EL. Great City Skyline View.  Minute walk to the Blue Line and all of Wicker Park Walkscore of 98 Exceptional energy efficiency Modern yet sensible design Bedrooms for kings Heated terrazzo floors = cool in the summer; warm in the winter Individually controlled heat and air Exceptional sound transmission control Huge energy efficient windows with high end shades Breathtaking skyline views 10â ceilings Oversized spa-like baths with Duravit fixtures Fully loaded sleek kitchens In-unit laundry Dry-cleaning and laundry drop off Bike and package delivery rooms Direct TV and Super Fast Internet included Secure key fob entry system Large closets with abundant storage        Amenities          Soft Loft       Modern Interior       10' Ceilings       Radiant Terrazzo Flooring       In-Unit Laundry       Bike Storage       DirecTV & 50 Mbps Internet Included       1 Minute walk to the EL       Great City Skyline View       Details           Beds/Baths: 2BD/2.0BA       Square Feet: 1,200        Rental Terms         Rent: $2,895.00       Available: Now     Application Fee: $20.00     Security Deposit: $2,895.00        Pet Policy           Cats allowed       Dogs allowed",41.9028,-87.6657,"il"
7027605585,"rochester",1595,"townhouse",1862,3,2.5,1,1,1,0,0,0,"w/d in unit","attached garage","Specials: Move in before November 30th and be entered to win Vikings Tickets! Every unit has an attached garage!Avalon Cove is conveniently located adjacent to the Mayo Clinic West Shuttle Lot; our private streets allow you to take advantage of the ease that shuttle transportation offers daily. You'll enjoy our fresh, contemporary-designed townhomes with serene lake views and upscale amenities which set us apart from the typical Rochester rental. Welcoming, sunlit living areas bring comfort and luxury to every home.Bedrooms: 3Bathrooms: 2.5Rent: 1725Amenities Include:Clubhouse W/BilliardsAttached GaragesConvenient Online Application24 Hour Emergency MaintenancePet FriendlyEasy Online Maintenance RequestsCommunity BBQ GrillOn-Site Management TeamCall:  show contact info Find more info at http://www.iretapartments.com/property/minnesota/rochester/avalon-cove-townhomes/Office Hours: Mon-Fri 8am-6pm | Sat 10am-3pm | Sun Closed Price and availability subject to change.",44.0227,-92.5125,"mn"
7038112338,"palm springs",1550,"apartment",888,2,2,1,1,1,0,0,0,"laundry on site","","The Modern Cactus sets itself apart from all others, encompassing spaciousness complete with mature, lush landscaping. Constructed to a high standard of excellence to provide you with a home environment you can be proud of. It includes many important-Stainless Steel Stove-Carport-Fitness Center-Window Coverings-On-Site Maintenance-Online Payments Available-Assigned Parking-Close to Shopping-Air Conditioning-Hardwood Flooring-Close to Schools-Barbecue/Picnic AreasCall:  show contact info Vist us atÂ https://www.moderncactusapartments.com/",33.8195,-116.528,"ca"
7035100397,"jacksonville",1143,"apartment",1075,2,2,1,1,1,0,0,0,"w/d hookups","detached garage","Country Club Lakeshttps://gocountryclublakes.com/4090 Hodges Blvd, Jacksonville, FL 32224Country Club Lakes Apartments, in Jacksonville, Florida is located on Hodges Boulevard just ten short minutes from the Atlantic coast and beaches, and conveniently located near the University of North Florida. Newly renovated apartment homes feature new countertops, Whirlpool appliances and contemporary lighting. Country Club Lakes is situated in A-rated school districts and is in the middle of the areaâs most sophisticated shopping and dining mere minutes away at St. Johnâs Town Center.Property Amenities:Tile BacksplashIn-Unit LaundryCable Ready24/7 MaintenanceCorporate Housing AvailableLarge ClosetStainless Steel AppliancesYoga StudioBoat and RV ParkingOnline Service RequestsFire SprinklersRefrigerator with Ice MakerCall Us Today!  show contact info *Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Please contact us today for the most up to date information!",30.2667,-81.4649,"fl"
7024150719,"huntsville / decatur",700,"apartment",800,1,1,0,0,0,0,0,1,"w/d in unit","","1-bedroom 1 bath studio apt, convenient location to Browns ferry Nuclear Plant, Elks River, Joe Wheeler State Park & Athens, also ideal for UNA & college students.  Everything included ( furniture, washer & dryer, cable, utilities & TV) just bring your clothes & personal items.  Lease can be set up monthly or weekly.    Call  show contact info",34.8495,-87.3237,"al"
7049924349,"SF bay area",4340,"apartment",750,1,1,0,0,1,0,0,1,"","","Multiple Fully Furnished 1 and 2 bedroom apartments are available. Mission Bay area, located in the eastern part of San Francisco, is a newly developed region. If you are working here or wish to relocate to this neighborhood, located at 4th Street in Mission Bay could offer you just what you need. Being close to the coast, neighborhoods have sunny and warmer climate here. There are several entertainments, sports facilities, outdoor parks, shopping and dining options to be found in this and nearby streets.  If you are looking for a one-bedroom unit, why not look at a fully furnished and serviced apartment that comes at rental lease terms that rival unfinished apartments? Luxury is redefined for those looking for ready to move into apartments.   Furnishings to Expect - A one-bedroom apartment is of 750 square feet, spacious for an individual or a couple to live in. The walls have contemporary color tones and an open layout is what one finds in the main living area. Every detail in quality furnishing is looked into, from granite-based countertops in the kitchen to dÃ©cor and furniture in the living room that are sure to satisfy the varying tastes and preferences of customers. Appliances are fitted and functional, from smart TVs to necessary kitchen appliances. Every unit has a spacious bedroom, granite countertops, stainless steel appliances, and an in-unit laundry unit.  One simply needs to reach out for the service that they want through a mobile app that brings all necessary services at oneâs fingertips. Streamlined support services are available 24/7.  All apartments have access to common amenities such as: - 24-hour fitness facility - Rooftop lounge - Outdoor space - Lounge for visitors - Grilling stations - Package lockers  Those who are interested to take an actual tour of the facility Please call/ text  show contact info  or email us with any questions you may have.   Mission Bay offers the advantage of being one of the newly developed areas near San Francisco Bay and hence, rentals are new and cheaper here as compared to already developed areas of the city.",37.774,-122.391,"ca"
7045812382,"sacramento",1871,"apartment",889,1,1,0,0,1,0,0,0,"","","From the moment you arrive at Monticello at Southport, you will feel right at home. Our pet-friendly one and two bedroom apartment homes inÂ West Sacramento, California, were designed to be warm and accommodating. Step into a newly renovated interior with inviting features throughout. Beautiful wood-style plank flooring, handsome custom cabinetry, and sleek stainless-steel appliances create a stylish backdrop for your modern lifestyle.A wonderful array of amenities await you at Monticello at Southport. As you enter our private gated property, youâll notice beautifully landscaped grounds featuring a shimmering swimming pool, relaxing sundeck with loungers, and a soothing spa. Step inside the clubhouse to discover a cozy fireplace lounge and game room with billiards table.Assigned Covered ParkingEnergy-Efficient HeatingWood-Style Plank FlooringFormal Dining Area24-Hour Professional Onsite MaintenanceWalk-In ClosetsDishwasherStainless-Steel SinksFree Video LibraryRefreshing Swimming Pool & SpaEnergy-Efficient Stainless-Steel AppliancesLush Landscaping Throughout the CommunityCall:  show contact info For more information, please visit us at https://www.monticelloatsouthport.com",38.5673,-121.552,"ca"
7048455284,"rochester",1375,"apartment",1047,2,2,1,1,1,0,0,0,"w/d in unit","attached garage","Specials: New Year, New Home, New You!Welcome to Quarry Ridge Apartment Homes; the premier luxury apartment community in Rochester. Here you'll enjoy private living, yet still find yourself close to all the best entertainment in the city. Our staff takes pride in their professionalism and even offers transportation to the Mayo Clinic or St. Mary's Hospital of Rochester. Quarry Ridge Apartments in Rochester Minnesota also offers short term leases.Bedrooms: 2Bathrooms: 2Rent: 1360Amenities Include:Outdoor GrillsOutdoor PoolOutdoor Hot TubPet StationsClubhouse24 Hour Fitness CenterUnderground Heated ParkingPicnic AreasCall:  show contact info Find more info at https://www.iretapartments.com/quarry-ridge-apartments/craigslistOffice Hours: Mon-Thu 9am-6pm | Fri 9am-5pm | Sat 10am-3pm | Sun Closed Price and availability subject to change.",44.0496,-92.4896,"mn"
7042031405,"fresno / madera",0,"apartment",700,1,1,0,0,0,0,0,0,"laundry on site","carport","Enjoy your new home at Huntington Palace Luxury Apartments. We are a complete remodeled gated community! Located at Huntington & Peach, all units comes with stainless steel appliances gas stove, microwave, and refrigerator, also has LED lights trough all unit! we are close to freeway, shopping centers schools parks, and restaurants. Call today for more information  show contact info   Application process  - $200 Holding deposit (Refundable if not qualify) - $30 Credit check per Adult  - ID - Social Security  - 2 Months proof of income - 1 year lease  - Rent includes: water, sewer, and trash - Must make 2x the rent - No pets - No smoking   Office number  show contact info  Cell number  show contact info  Fax number  show contact info   Office Hours: Monday- Friday from 8:00am - 5:00pm  Saturday & Sunday (Closed)  We only accept money orders and cashier's check",36.7395,-119.717,"ca"
7041908526,"delaware",1674,"apartment",950,1,1,0,0,1,0,0,0,"","","The Residences at Christina Landing offer high-rise 1- and 2-bedroom luxury apartment rentals in Wilmington, DE, right along the riverfront! Our unsurpassed amenities include a concierge on staff, on-site theater, resident lounge, a state-of-the-art fitness center, a cyber cafe and more! At our riverfront Wilmington, DE apartments youâll love enjoying our outdoor BBQ and picnic areas with your friends or furry family members (yes, we are pet-friendly). Our 1-bedroom and 2-bedroom Downtown Wilmington apartments are located just minutes away from major businesses, Wilmington Station, giving you easy access for business or leisure travel. Within close proximity to our luxury apartments in Wilmington, DE are some of the best Wilmington hangout spots, such as Constitution Yards and the Riverfront Rink. Enjoy a nice walk at your own convenience along the river walk with beautiful views or take a stroll through Tubman Garret Riverfront Park. Find the best groceries and food at the Riverfront Market located just across the river from our riverfront Wilmington apartments! Call us today to schedule a tour and you will see that we offer the best Wilmington, DE luxury apartments.  -Dishwasher and Garbage Disposal -9â² Ceilings -Relax and mingle with your Christina Landing neighbors. -Media Room -Sit back and take in a movie in our media room with theater-style seating. -State-of-the-art fitness center with free weights open 24/7. -Floor-to-Ceiling Windows -Kitchens with Granite Countertops -Extra Storage Available -Furry friends are welcomed with opened arms. -Free Wifi in Common Areas -24/7 Business Center  Call:  show contact info",39.7378,-75.5497,"de"
7046032691,"los angeles",3370,"apartment",1078,2,2,1,1,0,1,1,0,"w/d in unit","attached garage","Welcome to Vestalia, a stunning new way to enjoy the Los Angeles lifestyle youâve always dreamed of. Set in the unique and vibrant city of Glendale, Vestalia puts you in the center of the action, near the 5 and 134 freeways, with all of the great city of LA at your fingertips. In this cinematic paradise, youâre the star of your own show.  Amenities Include:   -Spacious Kitchens with Quartz Counter-Tops and Backsplash Featuring Delta Plumbing Fixtures -Outdoor Courtyard with 2 BBQ Stations, Bocce Ball Court, Ping Pong Table, and Lounge Areas -Sky Deck Overlooking City Lights with Gourmet Kitchen, BBQ Stations, Lounge Seating and Dining Area -Conference Room -Resort Style Pool Spa and Cabana -Fully Equipped Fitness Center with Treadmills, Ellipticals, Bikes and Free Weights -Programmable Thermostats -Secured Key Card Entry Door Access -Top-Line Kitchen Aid Stainless Steel Appliances -Contemporary Deep Soaking Tubs with Full Tile Surrounds and Quartz Counter Tops and Custom Cabinets -Designer Cabinetry -Luxury Clubroom with Wet Bar, Gourmet Kitchen, Pool Table and Shuffleboard  Call:  show contact info     Pricing and Availability Subject to Change at Any Time. Please contact the leasing office for more information.",34.1467,-118.265,"ca"
7042002833,"winston-salem",750,"apartment",1008,2,1.5,1,1,1,0,0,0,"w/d hookups","off-street parking","The Cloisters & Foxfire Apartments 2609 Suffolk Ave., High Point, NC, 27265 Ph:  show contact info  Office Hours: Mon-Fri: 9a-6p Sat: 10a-4p  Your day is today!  1 bedroom 1bathroom: $650/mth (720 sq. ft. - 752 sq. ft.) 2 bedroom 1.5 bathroom: $725-750/mth (1,008 sq. ft. - 1,062 sq. ft.) 3 bedroom 2 bathroom: $795/mth (1,248 sq. ft. - 1,280 sq. ft.)  -Spacious one, two and three bedroom apartments -Newly renovated interior and exteriors -Fully equipped kitchen with dishwasher -Vaulted ceilings and skylights -Washer and dryer hookups -Walk-in closets -Air conditioning -Water included -Clubhouse -Swimming pool with sundeck -Pet friendly -24-hr emergency maintenance -Close to retail, shopping and restaurants -Minutes from HWY 311, I-85 and I-40  --Qualifiers--  ***No evictions ***No bankruptcies ***Must make three time the rent (Gross)",36.0036,-80.0036,"nc"
7050351254,"minneapolis / st paul",1025,"house",550,1,1,1,1,0,0,0,0,"w/d in unit","off-street parking","Available for move-in now. Looking to rent out my small home! Appliances and flooring are a year old. Itâs a 550 square foot home. Rents for $1025/month.  Looking for self sufficient renter(s). Preferably some house-living experience to handle the small things (changing air filter/lawn care/snow removal/etc). Iâm still in the cities and able to stop over for the bigger stuff of course.  Resident covers utilities but theyâre minimal due to the size of the house. $700 deposit. One time $250 cat fee. One time $400 dog fee. The application fee is just $25-35 per person to cover the background check.   Contact me for showing availability. I work 9-5 so available afterwards or on the weekends.",44.9995,-93.0969,"mn"
7049326396,"inland empire",2179,"apartment",1051,2,2,1,1,0,0,0,0,"w/d in unit","detached garage","Call Us Today   show contact info  	 	Special Offer 	Save up to $275 off move-in costs 	 	This 2 bedroom 2 bathroom apartment is one of our most popular.  You'll find a large entry area that leads to the living, dining and kitchen area.  This open concept makes it great for entertaining. The bedrooms are located on opposite sides of the apartment for added privacy.  The living room looks out to the private patio with it's french style door.  The kitchen is bright and open and includes under cabinet lighting, lots of cabinets and pantry storage, plenty of counter space and breakfast bar. 	 	The Reserve at Empire Lakes apartments are less than one mile from the Metrolink station and the PGA golf course, Empire Lakes.  Enjoy shopping convenience at Costco, Trader Joes & Ralphs.  We are close to the I-15 and I-10, minutes from dining and shopping at the Ontario Mills Mall and Victoria Gardens Mall. Convenient shopping at its finest! 	 	The Reserve at Empire Lakes Apartments 	More Photos http://www.equityapartments.com/inland-empire/rancho-cucamonga/the-reserve-at-empire-lakes-apartments?ilsid=93",34.0784,-117.56,"ca"
7041536918,"ft myers / SW florida",907,"apartment",650,1,1,1,1,1,0,0,0,"","street parking","Welcome to Park at Murano, where quality and comfort meet. Enjoy such amenities as our swimming pool, fitness center, and tennis court. Our on-site management will meet your needs in a friendly and efficient manner. Let Park at Murano be your new home.  -Ceiling Fan -Air Conditioning -Separate Dining Area -BBQ/Picnic Area -Large Closet -Wired for Technology -Package Receiving -Cable Ready -Tile Backsplash -Online Service Requests -Laundry Facilities -On-Site Management  Call:  show contact info",26.5923,-81.8807,"fl"
7033350887,"space coast",1800,"apartment",1865,3,2,0,0,1,0,0,0,"w/d hookups","attached garage","Great location in West Melbourne gated Community . This 3 bedroom 2 bath home has vaulted ceilings, built in lighting , granite & new appliances, Eat-In-Kitchen w/breakfast barNew floor , baths.  painted inside  Inside laundry room. Hurricane Shutters. Large screen porch overlooking the tranquil lake .  Master bedroom has a large walk in closet. Master bathroom has a separate shower & tub with double sinks with Community Pool.  New floor , baths.  painted inside  Inside laundry room. Hurricane Shutters. Large screen porch overlooking the tranquil lake",28.0673,-80.678,"fl"
7034234853,"frederick",1477,"apartment",1235,3,2,1,1,1,0,0,0,"","","Welcome home to The Apartments at Wellington Trace in historic Frederick, MD. You'll love our spacious one-, two-, and three-bedroom floor plans featuring completely updated kitchens with granite countertops and stainless-steel appliances in select apartments. Enjoy your meals in a separate dining room or al fresco on your private balcony or deck. These Frederick, MD, apartments are conveniently accessible to I-270 and I-70, so you can travel to DC, Baltimore, Bechtel, and Fort Detrick with ease. From the mountain views to our lush grounds, you're sure to love everything about your new home.  -Air Conditioning -Cathedral Ceiling -Recycling -Ceramic Bath Tiles -24-Hour Fitness Center -Online Service Requests -Renovated, Fully Equipped Kitchen -Online Payments Available -Central Air Conditioning -Separate Dining Room -Beautifully Landscaped Grounds -24-Hour Car Wash Area & Vaccum ***Prices subject to change daily*** ----Call about our special---- Call:  show contact info",39.3647,-77.4636,"md"
7048292636,"champaign urbana",565,"apartment",1100,3,3,1,1,1,0,0,0,"w/d in unit","off-street parking","Falcon Way Townhomes in Rantoul   www.falconway.com  The following prices are based on a 12-month lease.    3 bedroom apartments starting at only $565/month! 2 bedroom townhomes starting at only $535/month!  Move in Ready!  *NEW washers and dryers in unit!  ONLY $20/month *FREE Off street parking *New LVT flooring in livingroom *Central heat *Lots of space for the money  PROFESSIONALLY OWNED AND MANAGED!  ON SITE MANAGEMENT OFFICE!    CALL US TODAY TO SCHEDULE AN APPOINTMENT TO VIEW! Call us now at  show contact info   Clean and quiet living Conveniently located near shopping & more Minutes from Champaign-Urbana  Leasing Office Located at 909 N Maplewood Dr, Rantoul IL  Hours: Mon â Thurs 9a â 5p Fri 9a â 4p  To apply you must have: Photo ID & secondary form of ID & Two (2) Most Recent Pay-stubs or other proof of income   CALL TODAY!  show contact info  DON'T MISS OUT ON ONE of the BEST PLACES TO LIVE IN Central Illinois Open below link to apply today!   https://falconway.securecafe.com/onlineleasing/falcon-way-townhomes-0/guestlogin.aspx  **PRICES SUBJECT TO CHANGE  NOW ACCEPTING SECTION 8 HOUSING AUTHORITY OF CHAMPAIGN COUNTY SUBSIDY VOUCHERS",40.3191,-88.1365,"il"
7041507548,"lansing",990,"apartment",825,2,1,1,1,1,0,0,0,"laundry in bldg","","Convenient living in a truly unique park like setting Our residents are happy to find thoughtfully designed apartments and townhomes with open floor plans, walk in closets and private patios or balconies. All buildings feature common area washers and dryers for your convenience and the spacious townhomes feature in-home laundry connections. We offer a tranquil setting with a swimming pool, and playground.  Call Now:  show contact info  x 239OR Text 239 to  show contact info  to text us.Interested In This Unit? Use this link for more details:http://wwwbeztakcom.gotoapt.com/691r6q This is a 2 Bedroom, 1 Bath, approximately 825 Sq. Ft. Features - Kitchen with all appliances  - Private patio or balcony with most units  - Spacious living room and dining room with plush neutral carpet  - Walk in closets  - Well designed and spacious 1, 2 and 3 bedroom apartments and townhomes ranging from 674 to 1,064 square feet  - In home laundry connections or laundry rooms within building  - Central air conditioning and heating  - Basements available Community Amenities - On site management  - Easy highway access  - Near many employers, shopping, restaurants and entertainment  - Carports available  - Swimming pool with pool deck  - Scenic walking trails  - 24 Hour Maintenance Response Guarantee  - Online resident portal  - On site maintenance  - Pet friendly community  - Green spaces with mature landscape  - Open parking throughout  - Playground  - Clubhouse Pet Policy We are one of the few communities in the area to welcome your large dog! Some breed restrictions apply (both cats and dogs). Office Hours Mon-Thur 9:00 am - 6:00 pmFriday 9:00am - 4:30pm Closed SaturdaysClosed Sundays Okemos Station 4235 Southport Circle, Okemos, MI, 48864Equal Housing Opportunity z88hzFRQ",42.7029,-84.4341,"mi"
7050884237,"las vegas",1230,"apartment",836,1,1,0,0,1,0,0,0,"","","Set under blue Nevada skies, SW Apartments is here to introduce you to the life of luxury. Located just west of the Las Vegas Strip, we offer 1, 2 & 3 bedroom apartments for rent in Southwest Las Vegas, Nevada near Summerlin. Our exceptional living spaces offer spacious interiors outfitted with top-of-the-line features, including deluxe stainless-steel appliances and dazzling quartz countertops, perfect for residents who love to experiment in the kitchen.  Inspired by the world-famous Las Vegas resorts in the neighborhood, our community offers remarkable community amenities for your modern lifestyle. Kick back at the resort-style outdoor pool, complete with towering palm trees and poolside cabanas. You can even cancel that expensive gym membership and workout at the 24-hour fitness center featuring cardio equipment, kettlebells, and complimentary virtual personal training.  Upgrade to modern luxury at SW Apartments.  With 14 unique floor plans available, you can claim your ideal space at SW Apartments. Our luxury community boasts 1, 2 & 3 bedroom apartments for rent in Las Vegas that are finished with amenities designed to amplify your lifestyle.  Equipped for amateur and professional chefs alike, your new kitchen features stainless-steel and energy-efficient appliances, incredible quartz countertops, and modern custom cabinetry. With a long list of distinct upgrades, including refreshing air conditioning, ceiling fans in every room, and a rain showerhead, you can truly let yourself unwind.  Nestled between mountain ranges just seven miles west of the Las Vegas strip, SW Apartments is your destination for modern urban luxury.  Our Las Vegas, NV, apartments for rent near Mountainâs Edge are nestled in a rapidly growing neighborhood with new businesses, restaurants, and entertainment options sprouting up at every turn. Enjoy a cup of coffee with your chicken and waffles at Metro Diner, shop the boutiques at Fashion Show, and plan a picnic with friends at nearby Desert Breeze Park.  For more information about our luxury apartments for rent in Southwest Las Vegas, NV, contact SW Apartments today.  -Library -Beautiful Landscaping -Short-Term Leases Available -Media Room and Theater -Coffee CafÃ© -Resort Pool Area with Spa and Cabanas -Monitoring Cameras -Sparkling Outdoor Pool -Modern Lighting -High-Speed Internet Access -Dog Park -Rain Showerhead  Call:  show contact info   *Equal housing opportunity*",36.0854,-115.257,"nv"
7050087258,"denver",1690,"apartment",764,1,1,1,1,0,0,1,0,"w/d in unit","off-street parking","Call Now -  show contact info    This is a 1 Bedroom, 1 Bath, approximately 765 Sq. Ft.   Welcome to City House Apartments, where history and modern style fuse to create the ideal living atmosphere. Here, people are linked not just by rail, but by the energetic pulse of local community life. City House is a well-connected living hub nestled in the heart of Coloradoâs most eclectic metropolitan paradise. Everywhere you turn, youâre surrounded by the best food, history, and street tunes that Denver has to offer. Youâve found your cool, accessible, and unique downtown Denver apartment home.   Features: Wood Plank Flooring in Kitchen & Living Areas*, Built-in speakers with Bluetooth Capability*, Spacious Exterior Patios*, Kitchen Pantry, Washer/Dryer in homes, Built-in Computer Desks with Bookshelves*, Fireplace*, Kitchen Island with built-in range and breakfast bar seating*, Ceiling Fans, Courtyard View*, Relaxing Soaking Tubs*, Conveniently pre-wired for high-speed data/phone/cable, Modern Brushed-Nickel Interior Finishes, Glass Panel Walk-in Showers*, Individual Climate Control with Energy Saving Programmable Thermostats, California Style, Walk-in Closets, Glass & Marble Mosaic Tile Backsplash in Kitchen, Washer/Dryer in Homes, Stainless Steel G.E. Appliances Including Microwave & Refrigerator w/ Ice-maker, Pendant Lighting in Kitchen  *In select apartment homes.  Community Amenities: Watch our WRS Pet Video, Grilling Stations, Wine Cellar, Garage, Storage Available, Dog Park with Dog Run, Onsite Dog Wash, Bike Racks, Controlled Access/Gated, Bike Shop, Outdoor Fireplace, Green Building Design slated for LEED GOLD Certification, Courtyard, Pool with Spa/Hot Tub, Business Center, Private Roof Top Deck with a Fire Pit and Kitchen Area, Clubhouse, 24 Hour Fitness center featuring Techno Gym equipment with iPod docking station   Pet Policy: We allow up to 3 pets with a combined weight limit of 150 lbs, with breed restrictions. Pet rent is $35/month per pet, and pet fee is $400 for the 1st pet, $100 for each additional.   Use this link for more information: http://avenue5.aptfeatures.com/wx869i   Equal Housing Opportunity    hvOjV8cO5E2",39.7491,-104.995,"co"
7035896577,"grand rapids",802,"house",1518,3,2,1,1,1,1,1,1,"w/d in unit","attached garage","Beautiful 3 (possible 4) bedroom home just 1.5 miles to Eastown and next to Hall Street Bakery. Mulick Park/Alger Schools. Gorgeous original woodwork, trim and hardwood floors. Remodeled kitchen with new flooring, granite countertops and updated appliances.   PLEASE REPLY THIS POSTING WITH YOUR PERSONAL EMAIL ADDRESS. APPLICANT EMAIL:",42.9318,-85.6542,"mi"
7026789341,"flagstaff / sedona",1250,"apartment",755,1,1,1,1,1,0,0,0,"w/d in unit","carport","Elevation Apartments 5000 N Mall Way, Flagstaff, AZ, 86004Call Now -  show contact info  x 28OR Text 28 to  show contact info  to text us.Interested in more information? See link below:http://mebmgmt.aptfeatures.com/z5uh84 Elevate your lifestyle today!  This is a 1 Bedroom, 1 Bath, approximately 755 Sq. Ft.  Modern. Stylish. Luxury. Welcome home to Elevation Apartments. Nestled on immaculately landscaped grounds, in Flagstaff, Arizona. Find your luxurious living space, complete with stylish upgrades and impeccable features. As a resident, you also have full access to our cutting-edge community amenities. Discover an enhanced living experience at Elevation Apartments. Office Hours:Monday-Friday:9:00AM-6:00PMSaturday:10:00AM-5:00PMEqual Housing Opportunity 0O14PZqo6rZW",35.3876,-111.385,"az"
